codigo,sigla_uf,nome,regiao,porte,media_mortes,municipalizacao,cluster_A,cluster_B,cluster_C,PC1
510030,MT,Alto Araguaia,Centro-oeste,Menor porte,5.333333333333333,Não municipalizado,3,3,2,-0.64439927916862
510035,MT,Alto Boa Vista,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,1.71718556894324
510040,MT,Alto Garças,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,3,2,2,0.438993333715621
510050,MT,Alto Paraguai,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,1,1,1,-0.9652489163188
510060,MT,Alto Taquari,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,1,2,2,0.274777494833243
510080,MT,Apiacás,Centro-oeste,Menor porte,1,Não municipalizado,1,1,3,0.442888166675214
510100,MT,Araguaiana,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,2,3,3,-3.90009681856873
510125,MT,Araputanga,Centro-oeste,Menor porte,4,Municipalizado,1,2,3,-0.334381033916883
510130,MT,Arenápolis,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,2,2,3,-1.52607378663907
510160,MT,Barão de Melgaço,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,1.43030847325789
510185,MT,Bom Jesus do Araguaia,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,2,1,2,-3.01199906761303
510190,MT,Brasnorte,Centro-oeste,Menor porte,6,Não municipalizado,2,2,2,-0.97374555947796
510260,MT,Campinápolis,Centro-oeste,Menor porte,2.3333333333333335,Municipalizado,1,1,1,0.055335890164268
510269,MT,Canabrava do Norte,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.59432379742256
510279,MT,Carlinda,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,3,0.221701410838734
510285,MT,Castanheira,Centro-oeste,Menor porte,2.3333333333333335,Municipalizado,1,1,3,-0.602273239282996
510300,MT,Chapada dos Guimarães,Centro-oeste,Menor porte,5.333333333333333,Não municipalizado,1,2,3,-0.462921373750365
510305,MT,Cláudia,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,1,1,3,-0.704977676395756
510310,MT,Cocalinho,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,1,-4.00896159191883
510337,MT,Cotriguaçu,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,1,1,1,0.404039873057804
510343,MT,Curvelândia,Centro-oeste,Menor porte,0.6666666666666666,Municipalizado,1,2,3,0.994443691762065
510345,MT,Denise,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,1,2,2,-0.0706361541645385
510360,MT,Dom Aquino,Centro-oeste,Menor porte,2,Não municipalizado,3,1,2,0.15097340274939
510370,MT,Feliz Natal,Centro-oeste,Menor porte,2.6666666666666665,Municipalizado,3,2,3,0.0126066897198085
510380,MT,Figueirópolis D'Oeste,Centro-oeste,Menor porte,0.3333333333333333,Municipalizado,1,1,3,1.03446689741645
510385,MT,Gaúcha do Norte,Centro-oeste,Menor porte,1,Municipalizado,3,3,2,0.513186721461581
510420,MT,Guiratinga,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,2,3,1.16891239989805
510450,MT,Indiavaí,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,2,3,0.650597997190384
510454,MT,Itanhangá,Centro-oeste,Menor porte,2.3333333333333335,Municipalizado,2,2,2,-0.96323380212886
510460,MT,Itiquira,Centro-oeste,Menor porte,6.333333333333333,Não municipalizado,2,3,2,-2.35817060513649
510490,MT,Jangada,Centro-oeste,Menor porte,5.666666666666667,Municipalizado,2,2,1,-3.90663685962845
510500,MT,Jauru,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,3,3,0.149244114642797
510517,MT,Juruena,Centro-oeste,Menor porte,2.6666666666666665,Municipalizado,1,1,3,0.0314268145312811
510520,MT,Juscimeira,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,3,3,3,0.104603371369406
510550,MT,Vila Bela da Santíssima Trindade,Centro-oeste,Menor porte,4.666666666666667,Não municipalizado,1,3,1,-0.901851739289997
510558,MT,Marcelândia,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,1.20113033694211
510560,MT,Matupá,Centro-oeste,Menor porte,6.333333333333333,Não municipalizado,2,3,2,-0.996219742625662
510590,MT,Nobres,Centro-oeste,Menor porte,2,Municipalizado,1,3,2,0.78250833027909
510600,MT,Nortelândia,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,3,3,-1.39792101382968
510610,MT,Nossa Senhora do Livramento,Centro-oeste,Menor porte,8,Municipalizado,2,1,1,-4.29105549960526
510615,MT,Nova Bandeirantes,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,1,2,3,-0.331103021784954
510617,MT,Nova Nazaré,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,0.900287766698746
510618,MT,Nova Lacerda,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,3,0.868378060788448
510619,MT,Nova Santa Helena,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,2,1.44625696472712
510620,MT,Nova Brasilândia,Centro-oeste,Menor porte,0.6666666666666666,Municipalizado,1,3,3,0.404640277671026
510621,MT,Nova Canaã do Norte,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,1,3,1.11789612398202
510624,MT,Nova Ubiratã,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,2,2,2,-1.72377741306813
510626,MT,Novo Mundo,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,1,2,3,-0.490765404595536
510627,MT,Novo Horizonte do Norte,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,3,-3.47805568156888
510628,MT,Novo São Joaquim,Centro-oeste,Menor porte,2,Não municipalizado,2,3,2,-0.66126924067534
510629,MT,Paranaíta,Centro-oeste,Menor porte,1.3333333333333333,Municipalizado,3,3,2,1.17756196077278
510631,MT,Novo Santo Antônio,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,-0.113679301901926
510637,MT,Pedra Preta,Centro-oeste,Menor porte,9,Não municipalizado,2,2,2,-1.51267733210494
510645,MT,Planalto da Serra,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,0.975441994976739
510665,MT,Pontal do Araguaia,Centro-oeste,Menor porte,0.6666666666666666,Municipalizado,3,2,3,0.715570526742816
510677,MT,Porto Alegre do Norte,Centro-oeste,Menor porte,2,Municipalizado,3,1,3,0.222891296479918
510680,MT,Porto dos Gaúchos,Centro-oeste,Menor porte,1,Não municipalizado,1,3,2,0.428561185877598
510682,MT,Porto Esperidião,Centro-oeste,Menor porte,4,Municipalizado,2,2,3,-1.09872357274104
510700,MT,Poxoréu,Centro-oeste,Menor porte,4.666666666666667,Não municipalizado,2,3,3,-1.13525535662056
510706,MT,Querência,Centro-oeste,Menor porte,5.666666666666667,Municipalizado,2,3,2,-1.30989983011018
510710,MT,São José dos Quatro Marcos,Centro-oeste,Menor porte,3,Municipalizado,1,2,3,0.598029512214593
510715,MT,Reserva do Cabaçal,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,3,0.718725832040551
510718,MT,Ribeirão Cascalheira,Centro-oeste,Menor porte,5.333333333333333,Municipalizado,2,3,3,-2.70304714904702
510720,MT,Rio Branco,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,3,3,-0.96183591028426
510724,MT,Santa Carmem,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,2,2,-0.656748983825458
510726,MT,Santo Afonso,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,2,3,0.755827247148343
510729,MT,São José do Povo,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,2,1,-1.33655811486985
510735,MT,São José do Xingu,Centro-oeste,Menor porte,1.6666666666666667,Municipalizado,2,3,2,-1.15000854586721
510740,MT,São Pedro da Cipa,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,1.52963793456211
510757,MT,Rondolândia,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,2,2,1,-0.981642892857685
510770,MT,Rosário Oeste,Centro-oeste,Menor porte,7.333333333333333,Não municipalizado,2,3,3,-2.01954603647796
510774,MT,Santa Cruz do Xingu,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,2,0.42580058168369
510775,MT,Salto do Céu,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,3,-0.804287451410838
510777,MT,Santa Terezinha,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,0.115313639423709
510779,MT,Santo Antônio do Leste,Centro-oeste,Menor porte,1.3333333333333333,Municipalizado,3,2,2,-0.54424941467344
510780,MT,Santo Antônio do Leverger,Centro-oeste,Menor porte,11.666666666666666,Não municipalizado,2,2,3,-4.4426866129746
510785,MT,São Félix do Araguaia,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,3,2,0.888171265029426
510794,MT,Tabaporã,Centro-oeste,Menor porte,1.3333333333333333,Municipalizado,1,2,2,0.821768147322071
510800,MT,Tapurah,Centro-oeste,Menor porte,3,Municipalizado,1,2,2,0.0701284864044706
510805,MT,Terra Nova do Norte,Centro-oeste,Menor porte,2,Não municipalizado,3,3,3,-0.274197334270897
510810,MT,Tesouro,Centro-oeste,Menor porte,1,Não municipalizado,2,3,1,-1.1085010979273
510820,MT,Torixoréu,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.51903236300854
510830,MT,União do Sul,Centro-oeste,Menor porte,1,Não municipalizado,1,2,2,-0.802550016919918
510835,MT,Vale de São Domingos,Centro-oeste,Menor porte,1,Não municipalizado,3,3,3,-0.729675876996239
510850,MT,Vera,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,2,1.05526462971333
510880,MT,Nova Guarita,Centro-oeste,Menor porte,0.3333333333333333,Municipalizado,1,2,3,1.21328278564378
510885,MT,Nova Marilândia,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,3,2,-2.11440100072688
510890,MT,Nova Maringá,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,2,-0.0909101845196936
510895,MT,Nova Monte Verde,Centro-oeste,Menor porte,2,Não municipalizado,3,1,3,-0.428384082065907
520005,GO,Abadia de Goiás,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,3,-1.04234619183134
520017,GO,Água Fria de Goiás,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,2,-2.83829724924534
520050,GO,Aloândia,Centro-oeste,Menor porte,1,Não municipalizado,2,3,3,-1.34158776741273
520060,GO,Alto Paraíso de Goiás,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,2,3,3,-0.708467442356781
520085,GO,Americano do Brasil,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,0.692880178221195
520090,GO,Amorinópolis,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.40898996912372
520145,GO,Aparecida do Rio Doce,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,3,-1.80141806518637
520150,GO,Aporé,Centro-oeste,Menor porte,1,Não municipalizado,1,3,2,0.10435747263298
520180,GO,Aragoiânia,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,2,3,0.133228751619166
520215,GO,Araguapaz,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,3,0.234301402353971
520250,GO,Aruanã,Centro-oeste,Menor porte,2,Não municipalizado,1,1,3,-0.40050859302783
520260,GO,Aurilândia,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,1.3845604457542
520280,GO,Avelinópolis,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,3,3,0.713521942081582
520310,GO,Baliza,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,0.866552495765529
520320,GO,Barro Alto,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,2,3,2,-1.64467951756079
520340,GO,Bom Jardim de Goiás,Centro-oeste,Menor porte,2,Não municipalizado,1,3,3,-0.0423778785682916
520360,GO,Brazabrantes,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,2,3,-2.69996680919683
520380,GO,Britânia,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,3,1.29048750285837
520390,GO,Buriti Alegre,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,1,3,3,-0.317352533911272
520393,GO,Buriti de Goiás,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,3,3,-2.6502832192534
520396,GO,Buritinópolis,Centro-oeste,Menor porte,1,Não municipalizado,3,2,3,-0.779032532546067
520400,GO,Cabeceiras,Centro-oeste,Menor porte,4,Não municipalizado,2,2,3,-2.42502614447593
520410,GO,Cachoeira Alta,Centro-oeste,Menor porte,6.666666666666667,Não municipalizado,2,2,3,-2.62908440310692
520430,GO,Caçu,Centro-oeste,Menor porte,3,Não municipalizado,3,3,2,0.657740720677472
520440,GO,Caiapônia,Centro-oeste,Menor porte,4,Não municipalizado,3,2,3,0.317782671561522
520455,GO,Caldazinha,Centro-oeste,Menor porte,0.6666666666666666,Municipalizado,1,2,3,0.0358541356697486
520460,GO,Campestre de Goiás,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,2,3,-1.29528810339177
520470,GO,Campinorte,Centro-oeste,Menor porte,6.333333333333333,Não municipalizado,2,2,3,-2.11838397056819
520480,GO,Campo Alegre de Goiás,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,3,2,0.0577009985227429
520485,GO,Campo Limpo de Goiás,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,3,1.41435538303122
520490,GO,Campos Belos,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,3,3,3,0.674950244192654
520500,GO,Carmo do Rio Verde,Centro-oeste,Menor porte,3.6666666666666665,Não municipalizado,2,2,3,-0.844118566240956
520505,GO,Castelândia,Centro-oeste,Menor porte,1,Não municipalizado,3,3,3,-0.163087499501945
520520,GO,Caturaí,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,3,0.704239305113206
520530,GO,Cavalcante,Centro-oeste,Menor porte,1,Não municipalizado,3,2,1,0.912485197721837
520545,GO,Cezarina,Centro-oeste,Menor porte,4,Não municipalizado,2,2,3,-2.37720085954799
520552,GO,Colinas do Sul,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,2,3,1,-5.12828352244465
520580,GO,Corumbá de Goiás,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,3,-0.698683328483884
520590,GO,Corumbaíba,Centro-oeste,Menor porte,5,Não municipalizado,2,3,2,-2.36454593100092
520630,GO,Cristianópolis,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,3,-1.76432013472338
520640,GO,Crixás,Centro-oeste,Menor porte,3.3333333333333335,Municipalizado,1,3,3,-0.0644209939526574
520660,GO,Cumari,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,3,3,-2.23279321820139
520670,GO,Damianópolis,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,1,3,1,0.821902931712912
520680,GO,Damolândia,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,-0.693479983344928
520725,GO,Doverlândia,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,3,1.3796398877018
520735,GO,Edealina,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,2,-1.21863153890785
520740,GO,Edéia,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,1,3,2,0.115431402700915
520750,GO,Estrela do Norte,Centro-oeste,Menor porte,2,Não municipalizado,2,3,3,-2.76793911218825
520753,GO,Faina,Centro-oeste,Menor porte,4,Não municipalizado,2,3,3,-3.05900538919203
520760,GO,Fazenda Nova,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,3,-0.141933439940763
520810,GO,Formoso,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,0.0878538143649242
520815,GO,Gameleira de Goiás,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,-0.735950561883512
520830,GO,Divinópolis de Goiás,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.30394883149472
520840,GO,Goianápolis,Centro-oeste,Menor porte,2,Não municipalizado,3,2,3,0.814407099465729
520850,GO,Goiandira,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,3,1.26925042528248
520915,GO,Gouvelândia,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,3,-1.01645913247021
520920,GO,Guapó,Centro-oeste,Menor porte,5,Não municipalizado,2,2,3,-1.019948730847
520960,GO,Heitoraí,Centro-oeste,Menor porte,1,Não municipalizado,3,3,3,-0.00494364584317047
520990,GO,Iaciara,Centro-oeste,Menor porte,3,Não municipalizado,1,2,1,-0.686776523825166
520993,GO,Inaciolândia,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,3,0.813779229524017
520995,GO,Indiara,Centro-oeste,Menor porte,7,Não municipalizado,2,3,3,-1.64869741031879
521015,GO,Ipiranga de Goiás,Centro-oeste,Menor porte,2,Não municipalizado,2,1,3,-4.02579085141739
521056,GO,Itaguari,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,2,3,-0.699312689546854
521080,GO,Itajá,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,3,3,3,0.181601905834581
521130,GO,Itarumã,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,1,3,3,0.476589432987527
521140,GO,Itauçu,Centro-oeste,Menor porte,3,Não municipalizado,2,2,3,-0.740299284162095
521160,GO,Ivolândia,Centro-oeste,Menor porte,1,Não municipalizado,2,3,3,-1.53125420995453
521170,GO,Jandaia,Centro-oeste,Menor porte,3.6666666666666665,Não municipalizado,2,3,2,-2.30405150725988
521200,GO,Jaupaci,Centro-oeste,Menor porte,1,Não municipalizado,3,3,3,-0.422065774494692
521210,GO,Joviânia,Centro-oeste,Menor porte,1,Não municipalizado,3,2,3,0.474016666922298
521220,GO,Jussara,Centro-oeste,Menor porte,6,Municipalizado,1,3,3,-0.195646868725548
521225,GO,Lagoa Santa,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,0.29474129591506
521230,GO,Leopoldo de Bulhões,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,3,-0.872291376760539
521260,GO,Mairipotaba,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,3,-1.83019349108544
521270,GO,Mambaí,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,2,3,1,-1.96202491208463
521280,GO,Mara Rosa,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,2,3,3,-1.67196968278037
521300,GO,Maurilândia,Centro-oeste,Menor porte,2,Não municipalizado,1,2,3,0.746799780704096
521340,GO,Moiporá,Centro-oeste,Menor porte,1,Não municipalizado,2,3,3,-2.70233323905412
521350,GO,Monte Alegre de Goiás,Centro-oeste,Menor porte,3,Não municipalizado,2,2,1,-2.93623986017006
521370,GO,Montes Claros de Goiás,Centro-oeste,Menor porte,5.666666666666667,Não municipalizado,2,3,2,-3.25612814182597
521375,GO,Montividiu,Centro-oeste,Menor porte,2,Não municipalizado,3,2,2,0.519203208150856
521377,GO,Montividiu do Norte,Centro-oeste,Menor porte,1,Não municipalizado,1,2,1,-0.159339578366311
521390,GO,Mossâmedes,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,3,1.06933383943153
521400,GO,Mozarlândia,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,3,1,3,-0.178128062347192
521405,GO,Mundo Novo,Centro-oeste,Menor porte,2,Não municipalizado,2,3,3,-1.3700210460506
521410,GO,Mutunópolis,Centro-oeste,Menor porte,1.3333333333333333,Não municipalizado,2,3,3,-1.56399621674523
521440,GO,Nazário,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,3,0.625692929043767
521480,GO,Nova Aurora,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,1.09154223266955
521483,GO,Nova Crixás,Centro-oeste,Menor porte,3,Não municipalizado,1,1,3,-0.0300050074040462
521486,GO,Nova Glória,Centro-oeste,Menor porte,5.666666666666667,Não municipalizado,2,2,3,-3.40445463178097
521487,GO,Nova Iguaçu de Goiás,Centro-oeste,Menor porte,1,Não municipalizado,2,2,3,-0.876734913462273
521500,GO,Nova Veneza,Centro-oeste,Menor porte,3.6666666666666665,Não municipalizado,2,2,3,-1.47821865861809
521520,GO,Novo Brasil,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.41964555471033
521525,GO,Novo Planalto,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,1.47428579623496
521530,GO,Orizona,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,3,-0.648706793524416
521540,GO,Ouro Verde de Goiás,Centro-oeste,Menor porte,1,Não municipalizado,3,2,3,0.237391242854244
521590,GO,Palminópolis,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,2,1.52068555552499
521600,GO,Panamá,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.15030919750664
521630,GO,Paranaiguara,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,3,1.19364206990235
521640,GO,Paraúna,Centro-oeste,Menor porte,4,Não municipalizado,2,3,2,-0.819233725557761
521680,GO,Petrolina de Goiás,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,3,2,3,-0.453541882342516
521720,GO,Piranhas,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,2,0.861729824519367
521770,GO,Pontalina,Centro-oeste,Menor porte,5,Não municipalizado,1,3,3,-0.585929613686878
521805,GO,Porteirão,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,2,0.813703227315347
521839,GO,Professor Jamil,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,2,2,3,-2.15092484954996
521860,GO,Rialma,Centro-oeste,Menor porte,6,Não municipalizado,2,2,3,-1.78153011296744
521870,GO,Rianápolis,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,3,-0.725472925794542
521878,GO,Rio Quente,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,2,0.705956928760318
521890,GO,Rubiataba,Centro-oeste,Menor porte,2.3333333333333335,Municipalizado,3,3,3,0.42335575277299897
521900,GO,Sanclerlândia,Centro-oeste,Menor porte,4.333333333333333,Não municipalizado,2,3,3,-2.05246736200072
521910,GO,Santa Bárbara de Goiás,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,3,1.12635102905707
521920,GO,Santa Cruz de Goiás,Centro-oeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,2,1.07385084238301
521925,GO,Santa Fé de Goiás,Centro-oeste,Menor porte,2,Não municipalizado,2,3,2,-1.46063323375791
521935,GO,Santa Isabel,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,3,0.471684781013335
521940,GO,Santa Rita do Araguaia,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,1,3,0.226985816431375
521970,GO,Santa Terezinha de Goiás,Centro-oeste,Menor porte,3,Não municipalizado,1,3,3,-0.860197777840523
521971,GO,Santo Antônio da Barra,Centro-oeste,Menor porte,1,Não municipalizado,1,2,2,-0.204449075717608
521973,GO,Santo Antônio de Goiás,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,3,3,3,-0.392406238166448
521980,GO,São Domingos,Centro-oeste,Menor porte,3,Não municipalizado,2,1,1,-1.32080574411455
521990,GO,São Francisco de Goiás,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,3,-2.05045049947192
522000,GO,São João d'Aliança,Centro-oeste,Menor porte,4.333333333333333,Municipalizado,2,2,3,-1.43862135069249
522015,GO,São Luiz do Norte,Centro-oeste,Menor porte,2.3333333333333335,Não municipalizado,2,2,3,-1.73079242412075
522050,GO,Serranópolis,Centro-oeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,2,-1.12583700291733
522130,GO,Três Ranchos,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,3,0.0261497925917624
522145,GO,Trombas,Centro-oeste,Menor porte,1,Não municipalizado,1,3,3,-0.97594280229066
522150,GO,Turvânia,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,3,-2.04396395155119
522155,GO,Turvelândia,Centro-oeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,2,-2.29697068205321
522157,GO,Uirapuru,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,3,-0.260476851171551
522170,GO,Uruana,Centro-oeste,Menor porte,4,Não municipalizado,1,2,3,-0.242345042426964
522180,GO,Urutaí,Centro-oeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,3,0.555434984391945
522190,GO,Varjão,Centro-oeste,Menor porte,1,Não municipalizado,1,2,3,-0.151326960577339
522200,GO,Vianópolis,Centro-oeste,Menor porte,5,Municipalizado,3,2,3,-0.47133901152415
522205,GO,Vicentinópolis,Centro-oeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,2,0.369547370774998
110001,RO,Alta Floresta D'Oeste,Norte,Médio porte,4,Não municipalizado,2,3,1,0.280416621173202
110009,RO,Espigão D'Oeste,Norte,Médio porte,3.3333333333333335,Municipalizado,2,2,1,-0.321970474447255
110010,RO,Guajará-Mirim,Norte,Médio porte,1.6666666666666667,Não municipalizado,1,3,3,-1.94080620723691
110011,RO,Jaru,Norte,Médio porte,16,Municipalizado,3,3,1,0.805006131714693
110013,RO,Machadinho D'Oeste,Norte,Médio porte,9.333333333333334,Não municipalizado,3,2,3,1.21950326386843
110014,RO,Nova Brasilândia D'Oeste,Norte,Médio porte,3,Não municipalizado,2,2,1,0.778405791724303
110015,RO,Ouro Preto do Oeste,Norte,Médio porte,12.666666666666666,Não municipalizado,3,2,1,0.839411354503051
110018,RO,Pimenta Bueno,Norte,Médio porte,11.333333333333334,Municipalizado,3,3,1,0.524382258147172
110028,RO,Rolim de Moura,Norte,Médio porte,9.666666666666666,Municipalizado,1,2,1,-0.838457381338195
110030,RO,Vilhena,Norte,Médio porte,33,Municipalizado,3,3,1,0.648406502603874
110032,RO,São Miguel do Guaporé,Norte,Médio porte,4.333333333333333,Não municipalizado,2,2,1,0.719124615200166
110033,RO,Nova Mamoré,Norte,Médio porte,6.333333333333333,Não municipalizado,3,2,3,1.03085743082328
110040,RO,Alto Paraíso,Norte,Médio porte,4.333333333333333,Não municipalizado,2,2,3,0.706685679241977
110045,RO,Buritis,Norte,Médio porte,5.333333333333333,Municipalizado,2,2,1,0.105851312767512
110080,RO,Candeias do Jamari,Norte,Médio porte,7.666666666666667,Não municipalizado,3,2,3,1.89026432155282
110094,RO,Cujubim,Norte,Médio porte,1,Não municipalizado,2,2,3,-0.607664564402396
110149,RO,São Francisco do Guaporé,Norte,Médio porte,4.333333333333333,Não municipalizado,2,2,3,1.03641573921066
120010,AC,Brasiléia,Norte,Médio porte,4,Não municipalizado,1,1,3,-0.562216228578533
120020,AC,Cruzeiro do Sul,Norte,Médio porte,12,Municipalizado,1,1,3,-0.672844111229835
120030,AC,Feijó,Norte,Médio porte,2.3333333333333335,Não municipalizado,2,1,3,0.740784894875868
120045,AC,Senador Guiomard,Norte,Médio porte,4.333333333333333,Não municipalizado,2,1,3,0.366726907162638
120050,AC,Sena Madureira,Norte,Médio porte,3.6666666666666665,Não municipalizado,2,1,3,-0.907419334219512
